"product_type_id","is_departure","prior_ttl_bucket","prior_delay_bucket","latest_sample_delay_bucket","sample_count"
3,True,"[30,45)","[46,61)","[91,)",1
3,True,"[45,60)","[46,61)","[-60,-45)",14
3,True,"[45,60)","[46,61)","[-45,-30)",6
3,True,"[45,60)","[46,61)","[-25,-20)",4
3,True,"[45,60)","[46,61)","[-20,-15)",10
3,True,"[45,60)","[46,61)","[-15,-10)",13
3,True,"[45,60)","[46,61)","[-8,-7)",5
3,True,"[45,60)","[46,61)","[-5,-4)",7
3,True,"[45,60)","[46,61)","[-4,-3)",1
3,True,"[45,60)","[46,61)","[-2,-1)",2
3,True,"[45,60)","[46,61)","[-1,0)",10
3,True,"[45,60)","[46,61)","[0,1)",189
3,True,"[45,60)","[46,61)","[1,2)",7
3,True,"[45,60)","[46,61)","[3,4)",36
3,True,"[45,60)","[46,61)","[4,5)",6
3,True,"[45,60)","[46,61)","[5,6)",9
3,True,"[45,60)","[46,61)","[6,7)",28
3,True,"[45,60)","[46,61)","[7,8)",14
3,True,"[45,60)","[46,61)","[8,9)",4
3,True,"[45,60)","[46,61)","[9,10)",10
3,True,"[45,60)","[46,61)","[10,11)",20
3,True,"[45,60)","[46,61)","[11,16)",11
3,True,"[45,60)","[46,61)","[16,21)",12
3,True,"[45,60)","[46,61)","[21,26)",14
3,True,"[45,60)","[46,61)","[26,31)",11
3,True,"[45,60)","[46,61)","[31,46)",10
3,True,"[45,60)","[46,61)","[46,61)",7
3,True,"[45,60)","[46,61)","[76,91)",17
3,True,"[45,60)","[46,61)","[91,)",3
3,True,"[60,75)","[46,61)","[-60,-45)",40
3,True,"[60,75)","[46,61)","[-45,-30)",2
3,True,"[60,75)","[46,61)","[-4,-3)",1
3,True,"[60,75)","[46,61)","[-3,-2)",2
3,True,"[60,75)","[46,61)","[-2,-1)",1
3,True,"[60,75)","[46,61)","[-1,0)",6
3,True,"[60,75)","[46,61)","[0,1)",142
3,True,"[60,75)","[46,61)","[1,2)",4
3,True,"[60,75)","[46,61)","[2,3)",1
3,True,"[60,75)","[46,61)","[3,4)",15
3,True,"[60,75)","[46,61)","[5,6)",3
3,True,"[60,75)","[46,61)","[6,7)",14
3,True,"[60,75)","[46,61)","[7,8)",10
3,True,"[60,75)","[46,61)","[8,9)",11
3,True,"[60,75)","[46,61)","[9,10)",2
3,True,"[60,75)","[46,61)","[10,11)",3
3,True,"[60,75)","[46,61)","[11,16)",15
3,True,"[60,75)","[46,61)","[16,21)",8
3,True,"[60,75)","[46,61)","[26,31)",2
3,True,"[60,75)","[46,61)","[31,46)",4
3,True,"[60,75)","[46,61)","[46,61)",13
3,True,"[60,75)","[46,61)","[61,76)",3
3,True,"[60,75)","[46,61)","[91,)",3
3,True,"[60,75)","[46,61)",NULL,3
3,True,"[75,90)","[46,61)","[-60,-45)",83
3,True,"[75,90)","[46,61)","[-45,-30)",1
3,True,"[75,90)","[46,61)","[-20,-15)",1
3,True,"[75,90)","[46,61)","[-3,-2)",2
3,True,"[75,90)","[46,61)","[0,1)",51
3,True,"[75,90)","[46,61)","[3,4)",7
3,True,"[75,90)","[46,61)","[4,5)",5
3,True,"[75,90)","[46,61)","[6,7)",16
3,True,"[75,90)","[46,61)","[7,8)",5
3,True,"[75,90)","[46,61)","[8,9)",3
3,True,"[75,90)","[46,61)","[10,11)",3
3,True,"[75,90)","[46,61)","[11,16)",3
3,True,"[75,90)","[46,61)","[16,21)",4
3,True,"[75,90)","[46,61)","[21,26)",2
3,True,"[75,90)","[46,61)","[26,31)",2
3,True,"[75,90)","[46,61)","[31,46)",2
3,True,"[75,90)","[46,61)","[46,61)",7
3,True,"[75,90)","[46,61)","[61,76)",8
3,True,"[75,90)","[46,61)","[91,)",4
3,True,"[75,90)","[46,61)",NULL,1
3,True,"[90,120)","[46,61)","[-60,-45)",75
3,True,"[90,120)","[46,61)","[-45,-30)",4
3,True,"[90,120)","[46,61)","[-25,-20)",4
3,True,"[90,120)","[46,61)","[-15,-10)",2
3,True,"[90,120)","[46,61)","[0,1)",17
3,True,"[90,120)","[46,61)","[4,5)",3
3,True,"[90,120)","[46,61)","[6,7)",4
3,True,"[90,120)","[46,61)","[10,11)",1
3,True,"[90,120)","[46,61)","[11,16)",1
3,True,"[90,120)","[46,61)","[26,31)",2
3,True,"[90,120)","[46,61)","[61,76)",4
3,True,"[90,120)","[46,61)","[76,91)",1
3,True,"[90,120)","[46,61)","[91,)",7
3,True,"[120,150)","[46,61)","[-60,-45)",5
3,True,"[120,150)","[46,61)","[0,1)",2
3,True,"[-5,0)","[61,76)","[0,1)",3
3,True,"[-5,0)","[61,76)","[16,21)",1
3,True,"[0,5)","[61,76)","[0,1)",51
3,True,"[0,5)","[61,76)","[1,2)",6
3,True,"[0,5)","[61,76)","[2,3)",3
3,True,"[0,5)","[61,76)","[3,4)",1
3,True,"[0,5)","[61,76)","[4,5)",1
3,True,"[0,5)","[61,76)","[7,8)",1
3,True,"[0,5)","[61,76)","[11,16)",1
3,True,"[0,5)","[61,76)","[21,26)",4
3,True,"[0,5)","[61,76)","[26,31)",1
3,True,"[0,5)","[61,76)","[31,46)",1
3,True,"[0,5)","[61,76)","[61,76)",7
3,True,"[0,5)","[61,76)","[76,91)",3
3,True,"[5,10)","[61,76)","[-2,-1)",2
3,True,"[5,10)","[61,76)","[-1,0)",1
3,True,"[5,10)","[61,76)","[0,1)",138
3,True,"[5,10)","[61,76)","[1,2)",6
3,True,"[5,10)","[61,76)","[2,3)",1
3,True,"[5,10)","[61,76)","[3,4)",3
3,True,"[5,10)","[61,76)","[4,5)",9
3,True,"[5,10)","[61,76)","[5,6)",2
3,True,"[5,10)","[61,76)","[6,7)",4
3,True,"[5,10)","[61,76)","[7,8)",3
3,True,"[5,10)","[61,76)","[8,9)",2
3,True,"[5,10)","[61,76)","[9,10)",2
3,True,"[5,10)","[61,76)","[10,11)",2
3,True,"[5,10)","[61,76)","[11,16)",4
3,True,"[5,10)","[61,76)","[16,21)",1
3,True,"[5,10)","[61,76)","[21,26)",2
3,True,"[5,10)","[61,76)","[61,76)",2
3,True,"[5,10)","[61,76)","[76,91)",1
3,True,"[10,15)","[61,76)","[-2,-1)",3
3,True,"[10,15)","[61,76)","[-1,0)",1
3,True,"[10,15)","[61,76)","[0,1)",139
3,True,"[10,15)","[61,76)","[2,3)",5
3,True,"[10,15)","[61,76)","[3,4)",8
3,True,"[10,15)","[61,76)","[4,5)",9
3,True,"[10,15)","[61,76)","[5,6)",2
3,True,"[10,15)","[61,76)","[6,7)",14
3,True,"[10,15)","[61,76)","[7,8)",2
3,True,"[10,15)","[61,76)","[8,9)",3
3,True,"[10,15)","[61,76)","[11,16)",11
3,True,"[10,15)","[61,76)","[21,26)",2
3,True,"[10,15)","[61,76)","[31,46)",2
3,True,"[10,15)","[61,76)","[46,61)",1
3,True,"[15,20)","[61,76)","[-2,-1)",3
3,True,"[15,20)","[61,76)","[0,1)",158
3,True,"[15,20)","[61,76)","[1,2)",2
3,True,"[15,20)","[61,76)","[3,4)",1
3,True,"[15,20)","[61,76)","[4,5)",8
3,True,"[15,20)","[61,76)","[5,6)",5
3,True,"[15,20)","[61,76)","[6,7)",1
3,True,"[15,20)","[61,76)","[7,8)",1
3,True,"[15,20)","[61,76)","[8,9)",3
3,True,"[15,20)","[61,76)","[9,10)",2
3,True,"[15,20)","[61,76)","[10,11)",4
3,True,"[15,20)","[61,76)","[11,16)",19
3,True,"[15,20)","[61,76)","[16,21)",2
3,True,"[15,20)","[61,76)","[31,46)",5
3,True,"[15,20)","[61,76)","[46,61)",13
3,True,"[15,20)","[61,76)","[61,76)",2
3,True,"[20,25)","[61,76)","[-2,-1)",5
3,True,"[20,25)","[61,76)","[0,1)",138
3,True,"[20,25)","[61,76)","[1,2)",6
3,True,"[20,25)","[61,76)","[2,3)",1
3,True,"[20,25)","[61,76)","[4,5)",3
3,True,"[20,25)","[61,76)","[5,6)",3
3,True,"[20,25)","[61,76)","[6,7)",2
3,True,"[20,25)","[61,76)","[8,9)",4
3,True,"[20,25)","[61,76)","[9,10)",1
3,True,"[20,25)","[61,76)","[10,11)",1
3,True,"[20,25)","[61,76)","[11,16)",2
3,True,"[20,25)","[61,76)","[16,21)",1
3,True,"[20,25)","[61,76)","[31,46)",2
3,True,"[20,25)","[61,76)","[46,61)",1
3,True,"[25,30)","[61,76)","[-9,-8)",1
3,True,"[25,30)","[61,76)","[-2,-1)",3
3,True,"[25,30)","[61,76)","[0,1)",117
3,True,"[25,30)","[61,76)","[2,3)",2
3,True,"[25,30)","[61,76)","[3,4)",5
3,True,"[25,30)","[61,76)","[4,5)",2
3,True,"[25,30)","[61,76)","[5,6)",1
3,True,"[25,30)","[61,76)","[6,7)",2
3,True,"[25,30)","[61,76)","[7,8)",4
3,True,"[25,30)","[61,76)","[10,11)",1
3,True,"[25,30)","[61,76)","[11,16)",2
3,True,"[25,30)","[61,76)","[16,21)",4
3,True,"[25,30)","[61,76)","[26,31)",1
3,True,"[25,30)","[61,76)","[31,46)",8
3,True,"[25,30)","[61,76)","[46,61)",9
3,True,"[30,45)","[61,76)","[-9,-8)",1
3,True,"[30,45)","[61,76)","[-2,-1)",13
3,True,"[30,45)","[61,76)","[0,1)",208
3,True,"[30,45)","[61,76)","[1,2)",4
3,True,"[30,45)","[61,76)","[2,3)",2
3,True,"[30,45)","[61,76)","[3,4)",11
3,True,"[30,45)","[61,76)","[4,5)",9
3,True,"[30,45)","[61,76)","[5,6)",1
3,True,"[30,45)","[61,76)","[6,7)",2
3,True,"[30,45)","[61,76)","[7,8)",3
3,True,"[30,45)","[61,76)","[8,9)",9
3,True,"[30,45)","[61,76)","[10,11)",2
3,True,"[30,45)","[61,76)","[16,21)",4
3,True,"[30,45)","[61,76)","[21,26)",11
3,True,"[30,45)","[61,76)","[26,31)",4
3,True,"[30,45)","[61,76)","[31,46)",10
3,True,"[30,45)","[61,76)","[46,61)",12
3,True,"[30,45)","[61,76)","[91,)",4
3,True,"[45,60)","[61,76)","[-25,-20)",1
3,True,"[45,60)","[61,76)","[-15,-10)",1
3,True,"[45,60)","[61,76)","[-2,-1)",15
3,True,"[45,60)","[61,76)","[0,1)",160
3,True,"[45,60)","[61,76)","[1,2)",4
3,True,"[45,60)","[61,76)","[2,3)",5
3,True,"[45,60)","[61,76)","[3,4)",16
3,True,"[45,60)","[61,76)","[4,5)",3
3,True,"[45,60)","[61,76)","[7,8)",2
3,True,"[45,60)","[61,76)","[8,9)",2
3,True,"[45,60)","[61,76)","[9,10)",4
3,True,"[45,60)","[61,76)","[10,11)",2
3,True,"[45,60)","[61,76)","[11,16)",12
3,True,"[45,60)","[61,76)","[16,21)",2
3,True,"[45,60)","[61,76)","[21,26)",2
3,True,"[45,60)","[61,76)","[26,31)",2
3,True,"[45,60)","[61,76)","[31,46)",8
3,True,"[45,60)","[61,76)","[61,76)",13
3,True,"[45,60)","[61,76)","[91,)",5
3,True,"[60,75)","[61,76)","[-75,-60)",2
3,True,"[60,75)","[61,76)","[-30,-25)",2
3,True,"[60,75)","[61,76)","[-2,-1)",2
3,True,"[60,75)","[61,76)","[0,1)",102
3,True,"[60,75)","[61,76)","[1,2)",7
3,True,"[60,75)","[61,76)","[2,3)",3
3,True,"[60,75)","[61,76)","[3,4)",3
3,True,"[60,75)","[61,76)","[4,5)",21
3,True,"[60,75)","[61,76)","[5,6)",3
3,True,"[60,75)","[61,76)","[6,7)",2
3,True,"[60,75)","[61,76)","[7,8)",3
3,True,"[60,75)","[61,76)","[8,9)",3
3,True,"[60,75)","[61,76)","[10,11)",3
3,True,"[60,75)","[61,76)","[11,16)",3
3,True,"[60,75)","[61,76)","[21,26)",1
3,True,"[60,75)","[61,76)","[31,46)",14
3,True,"[60,75)","[61,76)","[46,61)",5
3,True,"[60,75)","[61,76)","[91,)",3
3,True,"[75,90)","[61,76)","[-75,-60)",29
3,True,"[75,90)","[61,76)","[-45,-30)",2
3,True,"[75,90)","[61,76)","[-30,-25)",4
3,True,"[75,90)","[61,76)","[0,1)",27
3,True,"[75,90)","[61,76)","[3,4)",7
3,True,"[75,90)","[61,76)","[4,5)",9
3,True,"[75,90)","[61,76)","[5,6)",1
3,True,"[75,90)","[61,76)","[6,7)",4
3,True,"[75,90)","[61,76)","[9,10)",4
3,True,"[90,120)","[61,76)","[-75,-60)",48
3,True,"[90,120)","[61,76)","[-60,-45)",5
3,True,"[90,120)","[61,76)","[-20,-15)",2
3,True,"[90,120)","[61,76)","[0,1)",8
3,True,"[90,120)","[61,76)","[10,11)",2
3,True,"[90,120)","[61,76)","[21,26)",4
3,True,"[90,120)","[61,76)","[26,31)",3
3,True,"[90,120)","[61,76)","[31,46)",5
3,True,"[90,120)","[61,76)","[46,61)",9
3,True,"[90,120)","[61,76)","[61,76)",9
3,True,"[90,120)","[61,76)","[91,)",3
3,True,"[90,120)","[61,76)",NULL,1
3,True,"[120,150)","[61,76)","[-75,-60)",1
3,True,"[120,150)","[61,76)","[0,1)",1
3,True,"[-10,-5)","[76,91)","[0,1)",1
3,True,"[0,5)","[76,91)","[0,1)",26
3,True,"[0,5)","[76,91)","[7,8)",1
3,True,"[0,5)","[76,91)","[10,11)",2
3,True,"[0,5)","[76,91)","[11,16)",1
3,True,"[0,5)","[76,91)","[46,61)",10
3,True,"[0,5)","[76,91)","[61,76)",3
3,True,"[5,10)","[76,91)","[0,1)",53
3,True,"[5,10)","[76,91)","[2,3)",3
3,True,"[5,10)","[76,91)","[3,4)",2
3,True,"[5,10)","[76,91)","[7,8)",1
3,True,"[5,10)","[76,91)","[10,11)",3
3,True,"[5,10)","[76,91)","[11,16)",3
3,True,"[5,10)","[76,91)","[46,61)",2
3,True,"[5,10)","[76,91)","[61,76)",1
3,True,"[10,15)","[76,91)","[0,1)",65
3,True,"[10,15)","[76,91)","[1,2)",2
3,True,"[10,15)","[76,91)","[2,3)",2
3,True,"[10,15)","[76,91)","[3,4)",1
3,True,"[10,15)","[76,91)","[4,5)",1
3,True,"[10,15)","[76,91)","[6,7)",2
3,True,"[10,15)","[76,91)","[10,11)",1
3,True,"[10,15)","[76,91)","[16,21)",3
3,True,"[10,15)","[76,91)","[26,31)",1
3,True,"[15,20)","[76,91)","[0,1)",66
3,True,"[15,20)","[76,91)","[1,2)",1
3,True,"[15,20)","[76,91)","[3,4)",2
3,True,"[15,20)","[76,91)","[5,6)",1
3,True,"[15,20)","[76,91)","[11,16)",2
3,True,"[15,20)","[76,91)","[31,46)",4
3,True,"[15,20)","[76,91)","[46,61)",2
3,True,"[20,25)","[76,91)","[-2,-1)",1
3,True,"[20,25)","[76,91)","[0,1)",47
3,True,"[20,25)","[76,91)","[1,2)",4
3,True,"[20,25)","[76,91)","[3,4)",1
3,True,"[20,25)","[76,91)","[5,6)",1
3,True,"[20,25)","[76,91)","[21,26)",2
3,True,"[20,25)","[76,91)","[31,46)",2
3,True,"[25,30)","[76,91)","[0,1)",43
3,True,"[25,30)","[76,91)","[21,26)",3
3,True,"[25,30)","[76,91)","[26,31)",3
3,True,"[25,30)","[76,91)","[31,46)",10
3,True,"[30,45)","[76,91)","[-2,-1)",1
3,True,"[30,45)","[76,91)","[0,1)",104
3,True,"[30,45)","[76,91)","[1,2)",8
3,True,"[30,45)","[76,91)","[2,3)",1
3,True,"[30,45)","[76,91)","[8,9)",1
3,True,"[30,45)","[76,91)","[11,16)",2
3,True,"[30,45)","[76,91)","[21,26)",2
3,True,"[30,45)","[76,91)","[26,31)",2
3,True,"[30,45)","[76,91)","[91,)",2
3,True,"[45,60)","[76,91)","[-2,-1)",1
3,True,"[45,60)","[76,91)","[-1,0)",3
3,True,"[45,60)","[76,91)","[0,1)",73
3,True,"[45,60)","[76,91)","[1,2)",8
3,True,"[45,60)","[76,91)","[2,3)",5
3,True,"[45,60)","[76,91)","[3,4)",5
3,True,"[45,60)","[76,91)","[4,5)",2
3,True,"[45,60)","[76,91)","[5,6)",3
3,True,"[45,60)","[76,91)","[7,8)",3
3,True,"[45,60)","[76,91)","[8,9)",1
3,True,"[45,60)","[76,91)","[11,16)",4
3,True,"[45,60)","[76,91)","[21,26)",2
3,True,"[45,60)","[76,91)","[46,61)",16
3,True,"[45,60)","[76,91)","[76,91)",3
3,True,"[60,75)","[76,91)","[0,1)",74
3,True,"[60,75)","[76,91)","[1,2)",4
3,True,"[60,75)","[76,91)","[3,4)",3
3,True,"[60,75)","[76,91)","[4,5)",1
3,True,"[60,75)","[76,91)","[7,8)",1
3,True,"[60,75)","[76,91)","[8,9)",1
3,True,"[60,75)","[76,91)","[11,16)",3
3,True,"[60,75)","[76,91)","[16,21)",5
3,True,"[60,75)","[76,91)","[21,26)",8
3,True,"[60,75)","[76,91)","[26,31)",3
3,True,"[60,75)","[76,91)","[31,46)",12
3,True,"[60,75)","[76,91)","[76,91)",1
3,True,"[60,75)","[76,91)","[91,)",2
3,True,"[75,90)","[76,91)","[-90,-75)",1
3,True,"[75,90)","[76,91)","[0,1)",24
3,True,"[75,90)","[76,91)","[3,4)",7
3,True,"[90,120)","[76,91)","[-90,-75)",9
3,True,"[90,120)","[76,91)","[-75,-60)",4
3,True,"[90,120)","[76,91)","[-60,-45)",1
3,True,"[90,120)","[76,91)","[-6,-5)",4
3,True,"[90,120)","[76,91)","[0,1)",2
3,True,"[90,120)","[76,91)","[1,2)",2
3,True,"[90,120)","[76,91)","[9,10)",4
3,True,"[90,120)","[76,91)","[11,16)",3
3,True,"[90,120)","[76,91)","[16,21)",2
3,True,"[90,120)","[76,91)","[21,26)",4
3,True,"[90,120)","[76,91)","[26,31)",2
3,True,"[90,120)","[76,91)","[31,46)",3
3,True,"[90,120)","[76,91)","[46,61)",7
3,True,"[120,150)","[76,91)","[-90,-75)",3
3,True,"[120,150)","[76,91)","[91,)",3
3,True,"[0,5)","[91,)","[0,1)",118
3,True,"[0,5)","[91,)","[1,2)",2
3,True,"[0,5)","[91,)","[4,5)",3
3,True,"[0,5)","[91,)","[8,9)",2
3,True,"[0,5)","[91,)","[11,16)",3
3,True,"[0,5)","[91,)","[16,21)",3
3,True,"[0,5)","[91,)","[21,26)",6
3,True,"[0,5)","[91,)","[26,31)",2
3,True,"[0,5)","[91,)","[31,46)",9
3,True,"[0,5)","[91,)","[46,61)",4
3,True,"[5,10)","[91,)","[0,1)",184
3,True,"[5,10)","[91,)","[4,5)",3
3,True,"[5,10)","[91,)","[8,9)",1
3,True,"[5,10)","[91,)","[11,16)",1
3,True,"[5,10)","[91,)","[21,26)",2
3,True,"[5,10)","[91,)","[26,31)",1
3,True,"[5,10)","[91,)","[31,46)",2
3,True,"[5,10)","[91,)","[46,61)",1
3,True,"[5,10)","[91,)","[76,91)",7
3,True,"[5,10)","[91,)","[91,)",41
3,True,"[10,15)","[91,)","[0,1)",215
3,True,"[10,15)","[91,)","[3,4)",1
3,True,"[10,15)","[91,)","[4,5)",4
3,True,"[10,15)","[91,)","[5,6)",2
3,True,"[10,15)","[91,)","[11,16)",1
3,True,"[10,15)","[91,)","[21,26)",2
3,True,"[10,15)","[91,)","[76,91)",3
3,True,"[10,15)","[91,)","[91,)",25
3,True,"[15,20)","[91,)","[0,1)",247
3,True,"[15,20)","[91,)","[1,2)",5
3,True,"[15,20)","[91,)","[2,3)",1
3,True,"[15,20)","[91,)","[3,4)",2
3,True,"[15,20)","[91,)","[5,6)",2
3,True,"[15,20)","[91,)","[6,7)",4
3,True,"[15,20)","[91,)","[7,8)",2
3,True,"[15,20)","[91,)","[9,10)",4
3,True,"[15,20)","[91,)","[10,11)",2
3,True,"[15,20)","[91,)","[11,16)",2
3,True,"[15,20)","[91,)","[16,21)",1
3,True,"[15,20)","[91,)","[21,26)",2
3,True,"[15,20)","[91,)","[76,91)",1
3,True,"[20,25)","[91,)","[0,1)",242
3,True,"[20,25)","[91,)","[1,2)",1
3,True,"[20,25)","[91,)","[2,3)",8
3,True,"[20,25)","[91,)","[3,4)",3
3,True,"[20,25)","[91,)","[4,5)",2
3,True,"[20,25)","[91,)","[6,7)",2
3,True,"[20,25)","[91,)","[9,10)",2
3,True,"[20,25)","[91,)","[11,16)",7
3,True,"[20,25)","[91,)","[16,21)",1
3,True,"[20,25)","[91,)","[31,46)",2
3,True,"[20,25)","[91,)","[61,76)",1
3,True,"[25,30)","[91,)","[-45,-30)",1
3,True,"[25,30)","[91,)","[0,1)",190
3,True,"[25,30)","[91,)","[1,2)",4
3,True,"[25,30)","[91,)","[2,3)",4
3,True,"[25,30)","[91,)","[3,4)",3
3,True,"[25,30)","[91,)","[5,6)",1
3,True,"[25,30)","[91,)","[6,7)",9
3,True,"[25,30)","[91,)","[9,10)",3
3,True,"[25,30)","[91,)","[11,16)",10
3,True,"[25,30)","[91,)","[16,21)",3
3,True,"[25,30)","[91,)","[21,26)",3
3,True,"[25,30)","[91,)","[61,76)",1
3,True,"[30,45)","[91,)","[-45,-30)",1
3,True,"[30,45)","[91,)","[-25,-20)",2
3,True,"[30,45)","[91,)","[-9,-8)",3
3,True,"[30,45)","[91,)","[-3,-2)",2
3,True,"[30,45)","[91,)","[0,1)",464
3,True,"[30,45)","[91,)","[1,2)",5
3,True,"[30,45)","[91,)","[2,3)",8
3,True,"[30,45)","[91,)","[3,4)",8
3,True,"[30,45)","[91,)","[4,5)",11
3,True,"[30,45)","[91,)","[5,6)",1
3,True,"[30,45)","[91,)","[6,7)",10
3,True,"[30,45)","[91,)","[7,8)",15
3,True,"[30,45)","[91,)","[8,9)",7
3,True,"[30,45)","[91,)","[9,10)",4
3,True,"[30,45)","[91,)","[10,11)",2
3,True,"[30,45)","[91,)","[11,16)",7
3,True,"[30,45)","[91,)","[16,21)",11
3,True,"[30,45)","[91,)","[21,26)",3
3,True,"[30,45)","[91,)","[31,46)",8
3,True,"[30,45)","[91,)","[46,61)",3
3,True,"[30,45)","[91,)","[61,76)",2
3,True,"[30,45)","[91,)","[91,)",4
3,True,"[45,60)","[91,)","[-9,-8)",1
3,True,"[45,60)","[91,)","[0,1)",386
3,True,"[45,60)","[91,)","[1,2)",3
3,True,"[45,60)","[91,)","[2,3)",4
3,True,"[45,60)","[91,)","[4,5)",17
3,True,"[45,60)","[91,)","[5,6)",5
3,True,"[45,60)","[91,)","[8,9)",9
3,True,"[45,60)","[91,)","[9,10)",9
3,True,"[45,60)","[91,)","[10,11)",2
3,True,"[45,60)","[91,)","[11,16)",29
3,True,"[45,60)","[91,)","[16,21)",16
3,True,"[45,60)","[91,)","[21,26)",10
3,True,"[45,60)","[91,)","[26,31)",3
3,True,"[45,60)","[91,)","[31,46)",20
3,True,"[45,60)","[91,)","[46,61)",2
3,True,"[45,60)","[91,)","[61,76)",4
3,True,"[60,75)","[91,)","[0,1)",276
3,True,"[60,75)","[91,)","[1,2)",6
3,True,"[60,75)","[91,)","[2,3)",6
3,True,"[60,75)","[91,)","[3,4)",7
3,True,"[60,75)","[91,)","[4,5)",2
3,True,"[60,75)","[91,)","[5,6)",4
3,True,"[60,75)","[91,)","[6,7)",2
3,True,"[60,75)","[91,)","[8,9)",2
3,True,"[60,75)","[91,)","[9,10)",4
3,True,"[60,75)","[91,)","[11,16)",23
3,True,"[60,75)","[91,)","[16,21)",6
3,True,"[60,75)","[91,)","[21,26)",22
3,True,"[60,75)","[91,)","[26,31)",3
3,True,"[60,75)","[91,)","[31,46)",5
3,True,"[60,75)","[91,)","[46,61)",2
3,True,"[75,90)","[91,)","[-60,-45)",1
3,True,"[75,90)","[91,)","[-1,0)",2
3,True,"[75,90)","[91,)","[0,1)",195
3,True,"[75,90)","[91,)","[1,2)",5
3,True,"[75,90)","[91,)","[4,5)",4
3,True,"[75,90)","[91,)","[8,9)",4
3,True,"[75,90)","[91,)","[11,16)",6
3,True,"[75,90)","[91,)","[16,21)",4
3,True,"[75,90)","[91,)","[26,31)",7
3,True,"[75,90)","[91,)","[31,46)",4
3,True,"[90,120)","[91,)","(,-90)",2
3,True,"[90,120)","[91,)","[-90,-75)",6
3,True,"[90,120)","[91,)","[-25,-20)",2
3,True,"[90,120)","[91,)","[0,1)",149
3,True,"[90,120)","[91,)","[1,2)",6
3,True,"[90,120)","[91,)","[2,3)",2
3,True,"[90,120)","[91,)","[3,4)",6
3,True,"[90,120)","[91,)","[4,5)",10
3,True,"[90,120)","[91,)","[5,6)",1
3,True,"[90,120)","[91,)","[7,8)",2
3,True,"[90,120)","[91,)","[8,9)",3
3,True,"[90,120)","[91,)","[10,11)",6
3,True,"[90,120)","[91,)","[11,16)",9
3,True,"[90,120)","[91,)","[16,21)",9
3,True,"[90,120)","[91,)","[21,26)",13
3,True,"[90,120)","[91,)","[26,31)",16
3,True,"[90,120)","[91,)","[31,46)",31
3,True,"[90,120)","[91,)","[46,61)",10
3,True,"[90,120)","[91,)","[61,76)",8
3,True,"[90,120)","[91,)","[76,91)",1
3,True,"[90,120)","[91,)","[91,)",6
3,True,"[120,150)","[91,)","(,-90)",12
3,True,"[120,150)","[91,)","[-90,-75)",21
3,True,"[120,150)","[91,)","[0,1)",14
3,True,"[120,150)","[91,)","[4,5)",2
3,True,"[120,150)","[91,)","[16,21)",1
3,True,"[150,180)","[91,)","(,-90)",9
3,True,"[150,180)","[91,)","[26,31)",4
3,True,"[150,180)","[91,)","[31,46)",2
3,True,"[180,240)","[91,)","(,-90)",5
3,True,"[180,240)","[91,)","[0,1)",2
3,True,"[180,240)","[91,)","[31,46)",6
3,True,"(,-20)",NULL,"[0,1)",33882
3,True,"(,-20)",NULL,"[1,2)",10674
3,True,"(,-20)",NULL,"[2,3)",2833
3,True,"(,-20)",NULL,"[3,4)",2483
3,True,"(,-20)",NULL,"[4,5)",888
3,True,"(,-20)",NULL,"[5,6)",451
3,True,"(,-20)",NULL,"[6,7)",391
3,True,"(,-20)",NULL,"[7,8)",220
3,True,"(,-20)",NULL,"[8,9)",118
3,True,"(,-20)",NULL,"[9,10)",180
3,True,"(,-20)",NULL,"[10,11)",117
3,True,"(,-20)",NULL,"[11,16)",313
3,True,"(,-20)",NULL,"[16,21)",154
3,True,"(,-20)",NULL,"[21,26)",88
3,True,"(,-20)",NULL,"[26,31)",42
3,True,"(,-20)",NULL,"[31,46)",36
3,True,"(,-20)",NULL,"[46,61)",10
3,True,"(,-20)",NULL,"[61,76)",13
3,True,"(,-20)",NULL,"[76,91)",10
3,True,"(,-20)",NULL,"[91,)",21
3,True,"(,-20)",NULL,NULL,1283
3,True,"[-20,-15)",NULL,"[0,1)",2901
3,True,"[-20,-15)",NULL,"[1,2)",840
3,True,"[-20,-15)",NULL,"[2,3)",185
3,True,"[-20,-15)",NULL,"[3,4)",163
3,True,"[-20,-15)",NULL,"[4,5)",34
3,True,"[-20,-15)",NULL,"[5,6)",18
3,True,"[-20,-15)",NULL,"[6,7)",18
3,True,"[-20,-15)",NULL,"[7,8)",1
3,True,"[-20,-15)",NULL,"[8,9)",8
3,True,"[-20,-15)",NULL,"[9,10)",1
3,True,"[-20,-15)",NULL,"[10,11)",1
3,True,"[-20,-15)",NULL,"[11,16)",5
3,True,"[-20,-15)",NULL,"[16,21)",8
3,True,"[-20,-15)",NULL,"[21,26)",3
3,True,"[-20,-15)",NULL,"[26,31)",4
3,True,"[-20,-15)",NULL,"[31,46)",5
3,True,"[-20,-15)",NULL,"[61,76)",1
3,True,"[-20,-15)",NULL,"[91,)",1
3,True,"[-20,-15)",NULL,NULL,16
3,True,"[-15,-10)",NULL,"[0,1)",689
3,True,"[-15,-10)",NULL,"[1,2)",46
3,True,"[-15,-10)",NULL,"[2,3)",8
3,True,"[-15,-10)",NULL,"[3,4)",19
3,True,"[-15,-10)",NULL,"[4,5)",4
3,True,"[-15,-10)",NULL,"[6,7)",7
3,True,"[-15,-10)",NULL,"[10,11)",2
